"infect","recover","death"
0,0,3
44,0,5
95,0,16
261,0,14
29,0,0
6,0,0
9,0,0
89,0,2
145,0,3
893,0,63
187,0,13
44,0,1
460,0,35
33,0,2
7,0,1
38,0,1
93,0,6
38,0,1
833,0,32
981,0,125
30,0,3
62,0,7
102,0,1
80,0,0
43,0,1
7,0,1
4,0,2
