"infect","recover","death"
19,0,0
22,0,1
209,0,14
169,0,5
24,0,1
33,0,0
0,0,0
33,0,1
155,0,3
194,0,18
208,0,6
38,0,6
390,0,22
20,0,1
38,0,1
25,0,2
101,0,0
53,0,3
246,0,29
529,0,41
39,0,6
19,0,0
28,0,2
65,0,1
17,0,2
2,0,0
2,0,0
