"infect","recover","death"
13,0,1
12,0,0
69,0,9
24,0,2
7,0,0
4,0,0
1,0,0
2,0,0
50,0,1
124,0,17
47,0,3
10,0,0
194,0,17
6,0,1
37,0,2
0,0,0
47,0,5
9,0,3
376,0,18
140,0,20
18,0,1
11,0,0
9,0,0
24,0,1
4,0,1
11,0,1
12,0,2
