"infect","recover","death"
7,0,0
23,0,0
88,0,16
83,0,7
18,0,0
37,0,0
2,0,0
22,0,0
134,0,1
350,0,27
243,0,4
10,0,0
187,0,19
21,0,1
53,0,1
18,0,1
96,0,3
56,0,4
194,0,46
1053,0,63
71,0,4
29,0,2
36,0,1
16,0,4
43,0,2
9,0,0
18,0,0
