"infect","recover","death"
1,0,0
0,0,0
14,0,0
0,0,0
1,0,0
2,0,0
1,0,0
0,0,0
11,0,0
47,0,0
3,0,0
4,0,0
8,0,1
0,0,0
9,0,0
0,0,0
8,0,0
36,0,0
72,0,1
171,0,10
17,0,2
27,0,0
27,0,1
30,0,0
10,0,0
0,0,0
3,0,0
