"infect","recover","death"
231,0,7
844,0,8
1651,0,36
810,0,73
241,0,6
201,0,2
370,0,1
605,0,18
709,0,29
8111,0,97
2138,0,21
851,0,20
1172,0,71
242,0,11
939,0,37
343,0,7
534,0,23
398,0,6
4467,0,198
5586,0,257
237,0,8
1008,0,5
248,0,2
752,0,8
266,0,3
258,0,1
62,0,1
