"infect","recover","death"
163,0,2
123,0,5
628,0,68
617,0,105
124,0,2
104,0,2
71,0,0
166,0,10
290,0,18
1068,0,63
520,0,25
374,0,13
763,0,82
80,0,2
82,0,5
224,0,3
404,0,10
173,0,5
1585,0,109
1902,0,210
55,0,2
318,0,1
123,0,0
184,0,2
26,0,5
40,0,1
15,0,1
