"infect","recover","death"
336,0,10
594,0,1
1529,0,30
2949,0,59
557,0,14
215,0,8
264,0,9
1235,0,18
1720,0,41
3678,0,212
2024,0,33
1584,0,25
1019,0,50
678,0,5
0,0,0
497,0,19
1489,0,38
1323,0,35
3620,0,171
1232,0,389
528,0,22
657,0,13
613,0,4
1760,0,17
972,0,6
736,0,40
379,0,0
