"infect","recover","death"
19,0,0
24,0,0
110,0,8
124,0,3
39,0,0
3,0,0
3,0,0
39,0,1
148,0,1
234,0,17
76,0,6
18,0,1
218,0,26
28,0,2
13,0,1
6,0,0
44,0,1
41,0,3
407,0,39
805,0,56
17,0,0
15,0,0
38,0,0
9,0,0
18,0,0
0,0,0
2,0,1
