"infect","recover","death"
1,0,0
1,0,0
25,0,0
8,0,0
1,0,0
6,0,0
1,0,0
0,0,0
33,0,0
54,0,1
23,0,0
3,0,1
8,0,2
0,0,0
10,0,1
1,0,0
12,0,0
39,0,1
124,0,5
642,0,28
45,0,0
32,0,0
16,0,0
23,0,0
6,0,0
2,0,0
3,0,0
