"infect","recover","death"
0,0,0
9,0,1
51,0,5
30,0,0
1,0,0
7,0,1
2,0,0
1,0,0
50,0,2
103,0,0
7,0,0
3,0,1
40,0,4
1,0,0
36,0,1
2,0,0
14,0,1
33,0,0
172,0,11
418,0,41
94,0,2
14,0,1
53,0,0
52,0,2
15,0,0
12,0,0
2,0,0
