"infect","recover","death"
21,0,0
113,0,2
198,0,17
288,0,14
36,0,3
56,0,1
8,0,0
53,0,3
128,0,3
412,0,17
118,0,12
52,0,3
391,0,34
34,0,1
44,0,4
6,0,0
108,0,4
67,0,3
283,0,30
711,0,33
16,0,3
70,0,1
26,0,0
53,0,1
67,0,0
3,0,0
17,0,0
