"infect","recover","death"
204,0,9
517,0,9
1122,0,29
2202,0,102
677,0,3
118,0,4
215,0,4
831,0,20
774,0,26
1826,0,125
1925,0,39
1186,0,40
878,0,61
514,0,18
267,0,18
478,0,22
1028,0,24
1658,0,15
2009,0,54
5380,0,223
248,0,14
216,0,14
212,0,5
889,0,8
189,0,5
271,0,15
148,0,3
