"infect","recover","death"
341,0,5
231,0,5
415,0,23
1952,0,224
67,0,0
75,0,2
105,0,6
468,0,21
305,0,17
590,0,169
1595,0,30
193,0,7
607,0,48
160,0,3
62,0,9
134,0,10
358,0,19
294,0,4
1386,0,112
1464,0,57
119,0,3
89,0,17
179,0,4
292,0,10
69,0,1
38,0,1
99,0,0
