"infect","recover","death"
3,0,0
8,0,0
31,0,4
4,0,0
0,0,0
4,0,0
0,0,0
4,0,1
15,0,2
77,0,2
10,0,0
8,0,0
30,0,1
2,0,0
71,0,2
2,0,0
19,0,3
27,0,2
82,0,6
542,0,31
49,0,0
62,0,0
34,0,3
32,0,1
15,0,1
8,0,1
7,0,0
