"infect","recover","death"
9,0,0
65,0,1
209,0,19
53,0,4
22,0,0
30,0,0
0,0,0
22,0,1
36,0,0
205,0,16
33,0,5
25,0,3
130,0,13
8,0,0
37,0,1
1,0,0
33,0,3
69,0,4
179,0,36
476,0,87
35,0,5
36,0,2
49,0,2
13,0,2
51,0,0
4,0,0
2,0,0
