"infect","recover","death"
45,0,2
202,0,2
1211,0,96
1242,0,82
103,0,6
89,0,3
150,0,1
240,0,10
1173,0,19
1413,0,63
938,0,26
378,0,10
621,0,83
121,0,0
249,0,5
374,0,3
385,0,11
246,0,7
520,0,191
4092,0,186
76,0,1
600,0,6
230,0,1
371,0,4
149,0,3
60,0,3
27,0,0
