"infect","recover","death"
239,0,2
639,0,7
915,0,36
2182,0,45
486,0,13
130,0,5
187,0,2
856,0,22
1123,0,30
724,0,41
1254,0,37
898,0,13
799,0,90
488,0,18
288,0,19
1332,0,11
675,0,36
508,0,8
1052,0,175
4975,0,213
528,0,18
243,0,7
131,0,2
563,0,11
94,0,14
161,0,17
234,0,0
