"infect","recover","death"
129,0,6
301,0,5
271,0,20
45,0,10
315,0,8
6,0,3
165,0,4
763,0,24
1219,0,40
2714,0,138
742,0,32
655,0,23
246,0,31
204,0,14
43,0,19
1707,0,22
1140,0,32
347,0,6
1374,0,56
3258,0,73
133,0,8
777,0,10
600,0,4
813,0,15
2238,0,15
324,0,7
118,0,2
