"infect","recover","death"
4,0,1
59,0,0
168,0,7
29,0,1
0,0,0
7,0,0
4,0,0
5,0,0
41,0,3
240,0,12
58,0,7
5,0,0
49,0,12
3,0,1
7,0,3
0,0,0
18,0,0
55,0,3
250,0,17
1026,0,57
36,0,2
47,0,1
40,0,4
17,0,0
25,0,2
12,0,0
5,0,0
