"infect","recover","death"
345,0,8
543,0,14
1140,0,37
2031,0,103
697,0,26
247,0,6
272,0,4
1024,0,21
1206,0,38
2477,0,183
2172,0,38
1338,0,11
1059,0,102
464,0,16
1666,0,9
441,0,19
885,0,26
947,0,22
1402,0,225
6204,0,283
626,0,5
549,0,7
359,0,2
1074,0,18
498,0,1
490,0,14
256,0,1
