"infect","recover","death"
76,0,4
251,0,6
559,0,36
262,0,21
51,0,1
66,0,0
21,0,2
97,0,8
239,0,18
2670,0,49
187,0,12
50,0,3
220,0,39
42,0,0
29,0,1
42,0,3
140,0,8
229,0,1
582,0,46
415,0,27
48,0,1
45,0,9
173,0,0
119,0,0
11,0,0
7,0,1
2,0,0
