"infect","recover","death"
280,0,8
383,0,5
1667,0,71
2523,0,97
225,0,12
69,0,16
162,0,6
376,0,17
362,0,18
836,0,110
1492,0,33
903,0,7
488,0,80
170,0,9
713,0,11
287,0,13
524,0,22
554,0,4
726,0,256
2392,0,203
181,0,3
226,0,6
141,0,12
280,0,10
159,0,8
128,0,2
77,0,0
