"infect","recover","death"
8,0,0
38,0,0
82,0,10
2,0,2
4,0,0
11,0,2
0,0,0
8,0,0
45,0,0
53,0,3
20,0,4
24,0,4
129,0,9
2,0,1
2,0,0
3,0,0
27,0,1
43,0,2
248,0,25
736,0,44
34,0,3
18,0,2
192,0,1
28,0,1
12,0,1
4,0,0
8,0,0
