"infect","recover","death"
2,0,0
27,0,1
70,0,16
61,0,2
5,0,0
1,0,0
0,0,1
10,0,1
48,0,5
152,0,9
152,0,2
15,0,5
200,0,28
17,0,0
23,0,1
1,0,0
94,0,1
19,0,3
333,0,41
1672,0,83
12,0,2
47,0,1
27,0,2
31,0,0
20,0,0
13,0,0
6,0,0
