"infect","recover","death"
46,0,3
423,0,7
1365,0,75
1249,0,117
74,0,6
89,0,8
97,0,2
211,0,13
408,0,26
1921,0,24
689,0,26
316,0,3
687,0,74
172,0,3
170,0,12
226,0,5
412,0,16
217,0,4
739,0,197
3189,0,197
67,0,2
80,0,9
504,0,5
224,0,3
289,0,3
58,0,3
22,0,1
