"infect","recover","death"
104,0,1
95,0,8
1648,0,62
1002,0,82
152,0,0
83,0,2
104,0,7
181,0,14
343,0,11
744,0,109
586,0,21
268,0,3
592,0,67
169,0,8
334,0,12
236,0,5
314,0,21
298,0,8
242,0,122
3378,0,169
90,0,4
0,0,0
95,0,0
213,0,2
19,0,9
70,0,1
25,0,1
