"infect","recover","death"
241,0,11
446,0,9
1119,0,33
2216,0,74
838,0,15
407,0,0
323,0,7
881,0,25
977,0,27
1980,0,75
2157,0,37
1208,0,16
850,0,65
388,0,7
9,0,23
395,0,10
841,0,26
944,0,24
1467,0,166
5984,0,216
257,0,5
454,0,7
439,0,7
1642,0,6
296,0,5
181,0,8
135,0,0
