"confirm","recover","death"
0,4,0
0,2,0
0,0,0
0,2,0
0,0,0
0,0,0
1,0,0
4,8,0
1,2,0
0,0,0
0,1,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,33,0
0,0,0
2,15,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
