"confirm","recover","death"
12,2,1
9,0,0
15,0,0
7,0,0
2,0,0
5,0,0
2,0,0
9,0,0
13,2,0
23,0,0
45,0,0
36,0,0
24,0,0
24,0,0
0,0,0
40,0,0
1291,3,24
43,0,0
42,2,0
5,0,0
9,0,0
22,0,0
21,0,0
2,0,0
25,0,0
0,0,0
11,0,0
5,0,0
2,0,0
4,0,0
5,0,0
