"confirm","recover","death"
4,1,0
0,0,0
0,3,0
0,2,0
0,2,0
0,0,0
0,2,0
0,1,0
1,5,0
0,8,0
2,10,0
0,14,0
0,9,0
0,17,0
0,26,0
0,2,0
0,99,0
0,13,0
1,71,0
0,4,0
0,0,1
0,10,0
1,22,0
0,0,0
0,0,0
0,0,0
0,2,0
11,0,0
0,0,0
0,0,0
0,1,0
