"confirm","recover","death"
18,1,0
4,0,0
17,0,0
4,0,0
2,0,0
4,0,0
0,1,0
16,0,1
27,0,0
39,1,0
109,5,0
37,1,0
19,0,0
78,4,0
33,1,0
146,1,0
1220,26,42
55,2,0
82,3,0
9,0,0
3,0,0
41,0,0
35,0,0
3,0,0
10,0,0
0,0,0
24,0,0
3,0,0
2,0,0
4,0,0
3,0,0
