"confirm","recover","death"
10,2,0
0,0,0
0,0,0
0,0,0
0,0,0
1,2,0
0,0,0
0,0,0
10,1,0
2,0,0
1,0,0
0,0,0
6,0,0
1,0,0
2,1,0
1,0,0
0,447,9
0,0,0
7,4,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,1,0
0,0,0
0,0,0
0,0,0
