"confirm","recover","death"
4,2,0
7,0,0
0,0,0
1,0,0
1,0,0
3,0,0
1,0,0
0,0,0
7,0,0
3,0,0
4,3,0
0,0,0
1,0,0
0,0,0
0,0,0
1,1,0
0,467,5
0,0,0
11,8,0
0,0,0
0,0,0
1,0,0
2,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
