"confirm","recover","death"
0,11,0
2,3,0
2,20,0
0,3,0
0,4,0
0,2,0
0,6,0
1,32,0
1,16,0
0,24,0
0,35,0
0,54,0
0,15,0
0,67,0
4,18,0
1,59,0
435,1742,96
3,34,0
3,20,1
0,5,0
0,8,0
1,12,0
0,14,0
0,1,0
0,11,0
0,0,0
0,23,0
0,0,0
0,0,0
0,0,0
0,1,0
