"confirm","recover","death"
0,4,0
0,1,0
0,1,0
0,0,0
1,0,0
0,1,0
0,0,0
7,1,0
3,5,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,17,0
0,0,0
1,4,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
