"confirm","recover","death"
14,8,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,0,0
0,0,0
1,2,0
0,0,0
7,0,0
0,0,0
2,1,0
0,0,0
0,561,7
0,0,0
21,7,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,15,0
0,0,0
0,0,0
0,0,0
