"confirm","recover","death"
6,2,0
2,0,0
0,0,0
1,0,0
12,0,0
0,0,0
2,0,0
0,1,0
18,0,0
2,0,0
1,0,0
0,0,0
10,0,0
0,0,0
0,0,0
1,0,0
0,391,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,2,0
0,0,0
0,0,0
0,0,0
