"confirm","recover","death"
1,14,1
0,3,0
0,3,0
0,5,0
0,3,0
0,2,0
0,5,0
0,15,0
0,3,0
0,13,0
0,44,0
0,28,0
0,9,0
0,21,0
0,21,0
0,58,1
423,2492,45
1,21,0
1,53,0
0,6,0
0,4,0
0,21,0
0,24,0
0,0,0
0,6,0
0,0,0
0,3,0
0,0,0
0,0,0
1,0,0
0,9,0
