"confirm","recover","death"
0,0,0
0,2,0
0,11,0
0,2,0
0,0,0
0,2,0
0,3,0
0,20,0
0,3,0
0,7,0
0,19,0
0,20,0
0,4,0
0,0,0
2,24,0
0,20,0
196,2570,42
0,23,0
1,25,0
0,9,0
0,0,0
0,12,0
0,15,0
0,2,0
0,6,0
0,0,0
0,2,0
0,2,0
0,0,0
0,0,0
0,2,0
