"confirm","recover","death"
1,4,0
1,4,0
0,0,0
13,0,0
0,3,0
0,0,0
2,0,0
22,0,0
4,10,0
0,1,0
0,3,0
0,0,0
0,2,0
0,0,0
0,2,0
0,0,0
0,64,1
0,0,0
2,4,0
0,0,0
0,0,0
0,0,0
0,2,0
0,0,0
0,1,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
