"confirm","recover","death"
23,2,0
10,0,0
14,9,0
6,6,0
4,0,0
6,2,0
6,2,1
50,1,0
15,10,0
35,12,0
52,17,0
74,11,0
9,4,0
61,8,0
36,13,0
63,14,1
2447,184,69
61,35,0
74,19,0
4,3,0
11,3,1
22,9,0
23,10,0
8,0,0
7,2,0
0,0,0
11,5,0
5,3,0
0,0,0
3,0,0
3,0,0
