"confirm","recover","death"
3,9,0
2,3,0
1,14,1
0,2,0
0,6,0
0,5,0
0,2,0
0,42,0
0,12,1
0,35,0
2,47,0
1,66,0
0,16,0
0,55,0
2,23,0
3,85,0
366,1769,106
2,32,0
6,56,0
3,4,0
0,7,0
5,17,0
1,20,0
0,14,0
0,17,0
0,0,0
0,7,0
0,5,0
0,2,0
0,4,0
0,2,1
