"confirm","recover","death"
14,12,0
6,1,0
14,6,1
2,3,0
1,1,0
0,3,0
1,4,0
17,3,1
7,4,0
27,37,0
14,48,0
22,20,1
7,8,0
28,18,0
9,18,1
34,27,2
13797,533,134
22,49,0
22,43,1
0,2,1
12,7,1
13,23,0
15,8,0
4,3,0
1,3,0
0,1,0
6,5,0
1,7,0
0,4,0
6,2,0
4,0,1
