"confirm","recover","death"
1,7,0
0,1,0
0,2,0
25,1,0
3,0,0
0,1,0
0,0,0
25,1,0
5,17,1
0,0,0
1,0,0
0,0,0
0,2,0
0,0,0
2,0,0
0,0,0
0,69,1
0,0,0
1,6,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
