"confirm","recover","death"
4,3,0
5,0,0
0,0,0
0,0,0
3,0,0
1,0,0
0,0,0
0,0,0
17,1,0
1,0,0
2,1,0
0,0,0
3,0,0
0,0,0
2,0,0
0,0,0
0,530,5
0,0,0
23,3,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
2,0,0
0,0,0
3,2,0
0,2,0
0,0,0
0,0,0
0,0,0
