"confirm","recover","death"
11,2,0
1,0,0
15,0,0
7,0,0
3,0,0
7,0,0
1,0,0
7,0,0
14,1,0
29,0,0
123,2,0
46,0,0
21,0,0
37,3,0
58,0,0
38,1,1
840,33,25
78,0,0
53,1,0
7,2,0
3,0,0
15,0,0
18,0,0
0,1,0
7,0,0
0,0,0
10,0,0
5,0,0
0,0,0
1,0,0
3,0,0
