"confirm","recover","death"
1,5,0
1,4,0
0,0,0
4,1,0
0,0,0
1,1,0
0,1,0
23,0,0
0,13,0
0,1,0
0,0,0
0,0,0
0,2,0
0,1,0
1,1,0
0,0,0
0,28,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
