"confirm","recover","death"
18,1,1
2,0,1
24,9,0
8,3,0
2,5,0
4,1,0
4,0,0
4,4,2
12,5,0
31,5,0
42,29,0
68,13,0
15,5,0
37,10,0
28,7,0
66,29,1
2841,298,81
31,28,0
57,29,1
11,0,0
11,3,0
15,7,0
19,13,0
12,0,1
3,5,0
0,0,0
0,0,0
4,0,1
0,0,0
1,4,0
3,0,0
