"infect","recover","death"
112,0,2
120,0,3
674,0,42
481,0,74
39,0,2
88,0,3
116,0,2
86,0,12
384,0,6
813,0,52
834,0,24
185,0,11
805,0,75
45,0,4
9,0,1
183,0,1
187,0,9
114,0,1
133,0,61
1033,0,101
50,0,2
49,0,2
57,0,1
106,0,3
24,0,0
17,0,2
16,0,0
