"infect","recover","death"
13,0,2
69,0,2
409,0,27
72,0,10
27,0,0
17,0,0
0,0,1
81,0,2
145,0,9
688,0,33
153,0,10
44,0,1
221,0,30
11,0,0
62,0,5
7,0,1
50,0,8
25,0,4
620,0,40
826,0,211
19,0,3
71,0,2
24,0,2
17,0,0
15,0,2
38,0,1
11,0,1
