"infect","recover","death"
237,0,7
71,0,8
585,0,20
870,0,90
80,0,3
85,0,9
114,0,1
215,0,11
138,0,17
2108,0,107
746,0,27
439,0,13
642,0,124
35,0,8
47,0,7
223,0,2
413,0,17
84,0,5
4427,0,137
721,0,41
74,0,3
0,0,2
399,0,2
251,0,7
57,0,3
36,0,2
43,0,1
