"infect","recover","death"
130,0,6
239,0,13
1249,0,63
1053,0,156
64,0,3
33,0,3
81,0,2
237,0,12
396,0,14
813,0,91
382,0,24
252,0,15
541,0,70
111,0,4
44,0,1
232,0,0
268,0,16
115,0,6
547,0,158
1588,0,206
57,0,2
341,0,6
204,0,4
196,0,2
15,0,3
50,0,0
20,0,1
