"infect","recover","death"
32,0,2
76,0,2
409,0,31
134,0,15
20,0,1
18,0,2
12,0,0
134,0,2
186,0,10
192,0,13
118,0,20
90,0,3
366,0,58
44,0,1
25,0,3
83,0,1
78,0,7
63,0,9
560,0,61
2345,0,224
85,0,2
58,0,3
139,0,1
67,0,1
45,0,1
4,0,1
2,0,0
