"infect","recover","death"
329,0,12
477,0,7
1423,0,44
3116,0,81
594,0,10
288,0,23
245,0,6
1487,0,39
1766,0,27
2779,0,189
2698,0,38
1501,0,27
305,0,103
306,0,11
139,0,28
399,0,18
1305,0,33
219,0,19
3480,0,147
5545,0,334
283,0,10
552,0,10
627,0,8
1461,0,22
397,0,7
239,0,19
131,0,0
