"infect","recover","death"
9,0,2
28,0,2
165,0,18
54,0,3
7,0,1
28,0,0
3,0,0
7,0,0
144,0,3
229,0,8
65,0,3
14,0,3
199,0,17
16,0,0
1,0,1
2,0,0
197,0,4
55,0,3
201,0,35
525,0,75
29,0,3
33,0,0
31,0,1
34,0,3
14,0,1
5,0,1
10,0,1
