"infect","recover","death"
147,0,6
289,0,7
818,0,5
665,0,23
199,0,5
175,0,6
195,0,2
1065,0,19
766,0,29
1983,0,54
2019,0,23
300,0,13
1023,0,67
186,0,4
649,0,0
194,0,9
253,0,21
834,0,8
968,0,67
2556,0,83
214,0,1
90,0,6
259,0,7
306,0,8
117,0,2
68,0,4
71,0,1
