"infect","recover","death"
24,0,0
52,0,1
441,0,32
133,0,11
38,0,2
41,0,0
7,0,0
88,0,2
119,0,6
621,0,26
154,0,12
61,0,2
508,0,29
41,0,1
27,0,2
9,0,1
214,0,5
62,0,4
546,0,45
2178,0,155
21,0,5
35,0,3
39,0,0
24,0,0
20,0,1
7,0,1
4,0,0
