"infect","recover","death"
21,0,1
23,0,1
147,0,21
45,0,1
18,0,1
21,0,0
0,0,0
27,0,8
37,0,8
218,0,10
165,0,4
31,0,3
266,0,11
22,0,1
15,0,1
12,0,0
147,0,2
77,0,0
222,0,15
373,0,24
42,0,2
23,0,0
13,0,1
65,0,0
15,0,0
3,0,0
7,0,0
