"infect","recover","death"
289,0,14
852,0,4
1615,0,48
2947,0,74
630,0,12
291,0,14
205,0,6
983,0,20
2204,0,38
3018,0,171
1439,0,37
1580,0,25
925,0,78
432,0,18
541,0,28
489,0,12
1380,0,32
1399,0,10
1394,0,210
6178,0,340
517,0,22
817,0,15
402,0,5
1343,0,20
638,0,8
263,0,11
142,0,2
