"infect","recover","death"
263,0,9
776,0,6
1193,0,16
2911,0,122
403,0,19
348,0,12
301,0,2
840,0,26
2956,0,29
1800,0,77
2684,0,33
1000,0,13
1004,0,71
653,0,15
158,0,9
377,0,12
1215,0,43
961,0,21
2134,0,146
5365,0,282
528,0,12
573,0,11
314,0,3
1285,0,6
429,0,3
287,0,6
72,0,1
