"infect","recover","death"
158,0,5
2842,0,13
321,0,14
1366,0,22
646,0,14
68,0,0
123,0,3
738,0,19
807,0,50
1292,0,81
630,0,39
469,0,18
381,0,18
212,0,17
667,0,33
399,0,29
926,0,36
1277,0,27
1439,0,58
2788,0,46
623,0,18
362,0,24
355,0,10
921,0,26
917,0,8
551,0,24
154,0,2
