"infect","recover","death"
271,0,16
1755,0,8
1342,0,15
2616,0,67
671,0,13
2152,0,0
289,0,1
853,0,17
1998,0,50
3370,0,113
1332,0,37
1746,0,23
337,0,87
793,0,15
118,0,20
499,0,20
1043,0,63
979,0,32
3297,0,220
7502,0,434
729,0,29
1154,0,19
1307,0,7
1220,0,26
1032,0,18
638,0,17
393,0,8
