"infect","recover","death"
282,0,9
496,0,7
503,0,21
2328,0,22
749,0,12
1069,0,12
327,0,2
835,0,20
2360,0,60
2548,0,60
1611,0,35
912,0,14
1114,0,63
853,0,12
891,0,51
728,0,30
1765,0,27
1426,0,35
2404,0,155
9765,0,407
858,0,18
1051,0,0
1030,0,10
1617,0,14
925,0,21
714,0,19
322,0,5
